Site,Parameter,Date (LST),Value,Unit,QCCode,OPCode
RIVR,T640-PM2.5 AQI,2021/12/13 09:00,27.24824,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 10:00,25.12802,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 11:00,23.83052,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 12:00,15.8869,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 13:00,17.90958,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 14:00,24.64832,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 15:00,17.3143,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 16:00,16.54171,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 17:00,18.69155,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 18:00,21.88965,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 19:00,20.59865,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 20:00,12.92295,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 21:00,15.06383,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 22:00,13.23169,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/13 23:00,12.72013,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 00:00,9.57753,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 01:00,7.70879,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 02:00,7.09358,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 03:00,5.30143,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 04:00,3.88534,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 05:00,4.23765,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 06:00,3.7295,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 07:00,2.43569,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 08:00,2.50285,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 09:00,1.81346,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 10:00,1.6123,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 11:00,2.18428,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 12:00,2.68281,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 13:00,0.98505,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 14:00,1.47009,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 15:00,2.53319,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 16:00,3.88606,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 17:00,4.72599,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 18:00,4.71586,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 19:00,4.64162,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 20:00,4.48307,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 21:00,4.76584,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 22:00,5.29563,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/14 23:00,6.40069,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 00:00,7.21502,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 01:00,7.05645,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 02:00,7.73848,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 03:00,7.52081,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 04:00,9.40526,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 05:00,10.314,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 06:00,10.24231,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 07:00,11.87259,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 08:00,12.71054,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 09:00,6.51133,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 10:00,5.0464,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 11:00,4.16666,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 12:00,3.46034,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 13:00,3.41541,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 14:00,3.48577,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 15:00,4.35979,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 16:00,6.38882,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 17:00,9.28603,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 18:00,12.64487,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 19:00,16.37269,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 20:00,17.44736,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 21:00,19.22323,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 22:00,19.01361,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/15 23:00,19.5205,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 00:00,22.48491,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 01:00,21.06218,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 02:00,17.81139,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 03:00,17.0151,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 04:00,15.74479,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 05:00,15.56147,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 06:00,17.82714,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 07:00,17.0629,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 08:00,17.12115,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 09:00,16.0904,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 10:00,15.70808,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 11:00,16.74129,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 12:00,12.01899,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 13:00,8.67811,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 14:00,11.67263,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 15:00,9.5163,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 16:00,10.37121,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 17:00,12.1856,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 18:00,16.87388,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 19:00,19.91335,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 20:00,20.68125,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 21:00,17.49706,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 22:00,16.0742,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/16 23:00,16.40583,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 00:00,19.10853,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 01:00,18.21801,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 02:00,17.79504,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 03:00,2.69159,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 04:00,9.22921,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 05:00,12.93648,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 06:00,6.40038,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 07:00,2.6371,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 08:00,4.60556,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 09:00,1.78739,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 10:00,1.39448,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 11:00,2.49443,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 12:00,1.99083,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 13:00,1.95509,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 14:00,1.73953,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 15:00,1.69243,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 16:00,1.96769,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 17:00,1.57708,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 18:00,1.49149,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 19:00,1.70275,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 20:00,1.92957,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 21:00,3.4001,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 22:00,4.16057,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/17 23:00,2.00685,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 00:00,1.80231,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 01:00,3.05339,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 02:00,4.65767,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 03:00,4.02622,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 04:00,4.21549,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 05:00,4.20775,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 06:00,2.93718,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 07:00,3.96983,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 08:00,4.14446,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 09:00,3.78329,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 10:00,3.48736,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 11:00,7.63391,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 12:00,10.19494,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 13:00,5.66977,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 14:00,3.92687,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 15:00,3.9307,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 16:00,7.226,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 17:00,13.9969,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 18:00,10.30191,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 19:00,17.05972,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 20:00,15.02813,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 21:00,15.3927,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 22:00,9.18422,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/18 23:00,12.16999,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 00:00,11.60905,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 01:00,12.94687,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 02:00,15.01197,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 03:00,16.1421,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 04:00,13.80926,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 05:00,12.4124,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 06:00,11.63928,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 07:00,14.44755,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 08:00,12.44019,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 09:00,8.83409,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 10:00,6.16283,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 11:00,6.30129,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 12:00,11.2292,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 13:00,11.86539,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 14:00,13.00323,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 15:00,19.21924,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 16:00,24.53506,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 17:00,20.43926,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 18:00,20.04095,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 19:00,22.35249,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 20:00,55.55249,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 21:00,31.89708,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 22:00,36.9463,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/19 23:00,28.88557,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 00:00,27.51188,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 01:00,29.32636,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 02:00,29.34416,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 03:00,29.57387,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 04:00,33.97505,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 05:00,25.29219,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 06:00,25.39594,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 07:00,25.50782,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 08:00,19.99419,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 09:00,14.30733,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 10:00,11.64763,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 11:00,9.42183,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 12:00,7.0477,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 13:00,6.90185,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 14:00,5.91254,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 15:00,6.74413,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 16:00,8.647,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 17:00,11.51838,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 18:00,15.6267,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 19:00,14.77001,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 20:00,12.24342,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 21:00,12.08296,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 22:00,12.15846,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/20 23:00,12.3612,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 00:00,12.69574,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 01:00,13.52293,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 02:00,10.55888,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 03:00,8.0457,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 04:00,9.11824,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 05:00,8.54415,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 06:00,7.27758,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 07:00,8.67476,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 08:00,10.05018,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 09:00,10.04173,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 10:00,7.3077,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 11:00,16.20004,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 12:00,14.00374,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 13:00,11.21532,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 14:00,12.00816,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 15:00,19.49151,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 16:00,24.30097,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 17:00,28.06646,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 18:00,34.63942,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 19:00,29.09471,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 20:00,26.4167,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 21:00,30.6319,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 22:00,38.53931,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/21 23:00,23.50378,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 00:00,23.50354,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 01:00,21.08203,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 02:00,20.00359,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 03:00,19.92291,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 04:00,18.70184,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 05:00,18.28093,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 06:00,19.00657,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 07:00,20.07695,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 08:00,22.39847,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 09:00,25.30181,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 10:00,24.33104,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 11:00,25.3138,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 12:00,27.59867,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 13:00,29.15571,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 14:00,23.33993,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 15:00,29.14752,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 16:00,33.28937,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 17:00,36.03149,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 18:00,41.8467,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 19:00,41.90984,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 20:00,46.08413,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 21:00,53.14436,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 22:00,43.93346,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/22 23:00,45.55727,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 00:00,45.72968,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 01:00,45.74522,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 02:00,43.6346,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 03:00,45.0516,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 04:00,42.31076,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 05:00,36.00311,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 06:00,30.57363,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 07:00,26.34861,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 08:00,25.12604,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 09:00,18.10641,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 10:00,15.74825,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 11:00,14.25027,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 12:00,12.27169,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 13:00,10.91551,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 14:00,7.94941,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 15:00,8.55911,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 16:00,10.42089,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 17:00,9.91277,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 18:00,12.66982,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 19:00,15.1543,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 20:00,19.69606,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 21:00,13.71131,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 22:00,3.60237,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/23 23:00,2.91512,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 00:00,2.00729,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 01:00,2.48295,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 02:00,3.43748,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 03:00,5.19018,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 04:00,6.08895,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 05:00,5.87666,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 06:00,6.27103,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 07:00,3.23202,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 08:00,1.9293,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 09:00,3.1775,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 10:00,3.79773,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 11:00,3.8467,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 12:00,4.26063,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 13:00,4.63072,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 14:00,4.70148,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 15:00,3.97038,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 16:00,4.46791,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 17:00,3.65442,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 18:00,7.801,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 19:00,15.72392,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 20:00,30.11861,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 21:00,42.321,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 22:00,46.24498,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/24 23:00,40.78765,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 00:00,34.7373,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 01:00,32.93568,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 02:00,23.8903,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 03:00,18.03857,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 04:00,25.61963,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 05:00,22.81698,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 06:00,18.9846,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 07:00,11.15543,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 08:00,10.09863,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 09:00,9.83582,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 10:00,12.41623,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 11:00,11.44879,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 12:00,8.55358,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 13:00,4.62433,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 14:00,4.25944,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 15:00,4.31401,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 16:00,4.39063,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2021/12/25 17:00,4.08786,ug/m3_LC,0,1
